,problem_id,level_type,points,tag
2686,prob_4391,E,3000,constructive algorithms
2687,prob_4391,E,3000,dp
2688,prob_4391,E,3000,meet-in-the-middle
2689,prob_6445,I,nan,nan
2690,prob_265,A,500,implementation
2691,prob_3443,A,500,dp
2692,prob_3443,A,500,implementation
2693,prob_1898,H,nan,nan
2694,prob_1431,A,500,math
2695,prob_3564,B,nan,nan
2696,prob_2507,A,500,brute force
2697,prob_2507,A,500,implementation
2698,prob_3861,D,nan,binary search
2699,prob_3861,D,nan,flows
2700,prob_3861,D,nan,graph matchings
2701,prob_3861,D,nan,shortest paths
2702,prob_2673,nan,nan,nan
2703,prob_3701,A,500,implementation
2704,prob_836,E,2000,greedy
2705,prob_836,E,2000,sortings
2706,prob_1837,A,nan,nan
2707,prob_4613,C,1500,combinatorics
2708,prob_4613,C,1500,number theory
2709,prob_2777,B,1000,brute force
2710,prob_2777,B,1000,data structures
2711,prob_2777,B,1000,geometry
2712,prob_2777,B,1000,math
2713,prob_349,I,nan,nan
2714,prob_4211,I,nan,nan
2715,prob_987,F,nan,nan
2716,prob_2009,D,2000,binary search
2717,prob_2009,D,2000,data structures
2718,prob_328,I,nan,nan
2719,prob_3740,C,nan,nan
2720,prob_1962,E,nan,nan
2721,prob_5563,E,2500,dp
2722,prob_5563,E,2500,geometry
2723,prob_2052,A,500,math
2724,prob_920,C,nan,nan
2725,prob_6155,A,500,dfs and similar
2726,prob_6155,A,500,greedy
2727,prob_6155,A,500,implementation
2728,prob_5449,C,nan,nan
2729,prob_2790,J,nan,nan
2730,prob_2787,D,nan,nan
2731,prob_1147,C,nan,greedy
2732,prob_1147,C,nan,hashing
2733,prob_1147,C,nan,string suffix structures
2734,prob_1636,B,1000,constructive algorithms
2735,prob_1636,B,1000,graphs
2736,prob_3128,B,nan,brute force
2737,prob_3128,B,nan,dp
2738,prob_4107,B,1000,dp
2739,prob_4107,B,1000,greedy
2740,prob_4107,B,1000,math
2741,prob_5509,D,1750,constructive algorithms
2742,prob_900,D,nan,nan
2743,prob_2168,A,nan,nan
2744,prob_2974,nan,nan,nan
2745,prob_3479,C,1500,binary search
2746,prob_3479,C,1500,implementation
2747,prob_4256,D,2250,data structures
2748,prob_1079,C,1500,implementation
2749,prob_1079,C,1500,math
2750,prob_4382,A,500,nan
2751,prob_6349,A,nan,nan
2752,prob_6298,D,2000,dfs and similar
2753,prob_6298,D,2000,strings
2754,prob_5679,I,nan,nan
2755,prob_5683,E,2500,dfs and similar
2756,prob_5683,E,2500,dp
2757,prob_5683,E,2500,implementation
2758,prob_5683,E,2500,trees
2759,prob_2865,E,2500,dp
2760,prob_1061,B,1000,implementation
2761,prob_1061,B,1000,strings
2762,prob_4441,A,500,implementation
2763,prob_4441,A,500,math
2764,prob_1669,B,1000,constructive algorithms
2765,prob_1669,B,1000,greedy
2766,prob_440,E,2500,data structures
2767,prob_440,E,2500,dp
2768,prob_440,E,2500,geometry
2769,prob_5523,nan,nan,nan
2770,prob_2446,B,nan,nan
2771,prob_1373,B,1000,implementation
2772,prob_1547,B,1000,greedy
2773,prob_4845,E,2500,bitmasks
2774,prob_4845,E,2500,dp
2775,prob_4845,E,2500,probabilities
2776,prob_5131,C,2000,binary search
2777,prob_5131,C,2000,brute force
2778,prob_5131,C,2000,implementation
2779,prob_5131,C,2000,sortings
2780,prob_5131,C,2000,two pointers
2781,prob_1223,A,500,binary search
2782,prob_1223,A,500,brute force
2783,prob_1223,A,500,math
2784,prob_570,B,nan,nan
2785,prob_3045,H,nan,nan
2786,prob_5831,G,nan,nan
2787,prob_5405,A,500,constructive algorithms
2788,prob_5405,A,500,greedy
2789,prob_5405,A,500,sortings
2790,prob_5291,B,nan,nan
2791,prob_1357,E,2000,data structures
2792,prob_1357,E,2000,dsu
2793,prob_5460,A,250,greedy
2794,prob_5286,J,nan,nan
2795,prob_2571,C,nan,nan
2796,prob_1961,A,500,implementation
2797,prob_6058,B,1000,brute force
2798,prob_6058,B,1000,implementation
2799,prob_3171,D,2000,combinatorics
2800,prob_3171,D,2000,dfs and similar
2801,prob_3171,D,2000,trees
2802,prob_5879,I,nan,nan
2803,prob_3340,C,nan,nan
2804,prob_4745,C,nan,nan
2805,prob_4523,F,nan,nan
2806,prob_5768,nan,nan,nan
2807,prob_352,E,nan,nan
2808,prob_1718,C,nan,nan
2809,prob_247,F,nan,nan
2810,prob_2998,A,500,implementation
2811,prob_324,C,1500,data structures
2812,prob_324,C,1500,dp
2813,prob_709,B,1000,brute force
2814,prob_709,B,1000,implementation
2815,prob_709,B,1000,math
2816,prob_2393,E,2500,combinatorics
2817,prob_2393,E,2500,geometry
2818,prob_914,D,nan,nan
2819,prob_55,D,1500,binary search
2820,prob_55,D,1500,data structures
2821,prob_55,D,1500,greedy
2822,prob_55,D,1500,two pointers
2823,prob_1677,C,nan,greedy
2824,prob_1677,C,nan,two pointers
2825,prob_2757,F,nan,nan
2826,prob_2649,H,nan,nan
2827,prob_3097,A,500,math
2828,prob_3097,A,500,number theory
2829,prob_6456,B,1000,sortings
2830,prob_5541,D,nan,nan
2831,prob_4879,L,nan,nan
2832,prob_2841,nan,nan,nan
2833,prob_3318,A,nan,nan
2834,prob_3328,I,nan,nan
2835,prob_687,J,nan,nan
2836,prob_5284,H,nan,nan
2837,prob_1268,H,nan,nan
2838,prob_4403,B,1000,dp
2839,prob_1997,G,nan,nan
2840,prob_3225,C,nan,nan
2841,prob_1758,D,2000,bitmasks
2842,prob_1758,D,2000,brute force
2843,prob_1758,D,2000,implementation
2844,prob_516,C,1500,constructive algorithms
2845,prob_3236,J,nan,nan
2846,prob_1109,J,nan,nan
2847,prob_99,H,nan,nan
2848,prob_66,D,nan,nan
2849,prob_604,C,nan,nan
2850,prob_2917,K,nan,nan
2851,prob_3976,D,2000,binary search
2852,prob_3976,D,2000,greedy
2853,prob_3976,D,2000,implementation
2854,prob_3976,D,2000,strings
2855,prob_1768,D,2000,dfs and similar
2856,prob_1768,D,2000,dp
2857,prob_1768,D,2000,trees
2858,prob_4793,G,nan,nan
2859,prob_3346,C,1250,data structures
2860,prob_3346,C,1250,math
2861,prob_3346,C,1250,matrices
2862,prob_5763,A,nan,nan
2863,prob_1402,B,nan,nan
2864,prob_6055,C,nan,nan
2865,prob_5835,C,1500,geometry
2866,prob_1160,B,1000,greedy
2867,prob_1160,B,1000,implementation
2868,prob_1765,B,1000,implementation
2869,prob_1765,B,1000,sortings
2870,prob_1001,D,nan,nan
2871,prob_3782,N,nan,nan
2872,prob_126,D,nan,nan
2873,prob_1278,C,750,ternary search
2874,prob_4749,D,nan,nan
2875,prob_6214,A,500,math
2876,prob_2999,C,nan,nan
2877,prob_3101,C,nan,nan
2878,prob_3448,C,1500,implementation
2879,prob_2758,C,1500,brute force
2880,prob_2758,C,1500,dp
2881,prob_2758,C,1500,implementation
2882,prob_3353,B,1000,binary search
2883,prob_3353,B,1000,greedy
2884,prob_3353,B,1000,number theory
2885,prob_2882,D,2250,combinatorics
2886,prob_2882,D,2250,dp
2887,prob_2162,B,nan,nan
2888,prob_2722,C,2000,dp
2889,prob_2722,C,2000,sortings
2890,prob_5960,B,nan,nan
2891,prob_4435,A,500,implementation
2892,prob_4110,H,nan,nan
2893,prob_916,B,1000,binary search
2894,prob_916,B,1000,dp
2895,prob_3585,G,nan,nan
2896,prob_6125,G,nan,nan
2897,prob_2585,E,nan,nan
2898,prob_3334,B,1000,number theory
2899,prob_6149,C,nan,nan
2900,prob_3516,A,nan,nan
2901,prob_1890,H,nan,nan
2902,prob_6475,C,1000,implementation
2903,prob_496,G,nan,nan
2904,prob_3967,E,nan,nan
2905,prob_329,L,nan,nan
2906,prob_5869,B,1000,dfs and similar
2907,prob_5869,B,1000,dp
2908,prob_5869,B,1000,greedy
2909,prob_5869,B,1000,trees
2910,prob_5203,A,500,implementation
2911,prob_2351,D,2000,brute force
2912,prob_2351,D,2000,constructive algorithms
2913,prob_3703,L,nan,nan
2914,prob_460,B,500,greedy
2915,prob_460,B,500,math
2916,prob_4089,D,1500,brute force
2917,prob_4089,D,1500,data structures
2918,prob_4089,D,1500,dfs and similar
2919,prob_4089,D,1500,dp
2920,prob_4089,D,1500,implementation
2921,prob_1632,C,1500,math
2922,prob_1756,D,2000,binary search
2923,prob_1756,D,2000,graphs
2924,prob_26,E,2500,dp
2925,prob_26,E,2500,math
2926,prob_2085,E,nan,dp
2927,prob_2085,E,nan,greedy
2928,prob_2085,E,nan,ternary search
2929,prob_3846,L,nan,nan
2930,prob_1711,H,nan,nan
2931,prob_3243,D,2000,combinatorics
2932,prob_3243,D,2000,dp
2933,prob_3243,D,2000,math
2934,prob_3243,D,2000,number theory
2935,prob_6296,J,nan,nan
2936,prob_2780,nan,500,binary search
2937,prob_3696,H,nan,nan
2938,prob_4878,K,nan,nan
2939,prob_6535,nan,30,nan
2940,prob_83,C,1500,greedy
2941,prob_4176,A,500,dfs and similar
2942,prob_4176,A,500,dsu
2943,prob_2084,D,2000,dfs and similar
2944,prob_2084,D,2000,trees
2945,prob_1356,J,nan,nan
2946,prob_2953,nan,nan,nan
2947,prob_4216,A,nan,implementation
2948,prob_4216,A,nan,sortings
2949,prob_4349,A,nan,nan
2950,prob_4703,L,nan,nan
2951,prob_2559,D,nan,nan
2952,prob_5954,A,500,implementation
2953,prob_5954,A,500,number theory
2954,prob_2794,B,nan,nan
2955,prob_4957,A,nan,nan
2956,prob_2221,A,500,binary search
2957,prob_2221,A,500,combinatorics
2958,prob_2221,A,500,dp
2959,prob_5875,C,nan,nan
2960,prob_2396,E,nan,geometry
2961,prob_897,B,1000,constructive algorithms
2962,prob_897,B,1000,data structures
2963,prob_897,B,1000,graphs
2964,prob_524,B,1000,nan
2965,prob_2369,H,nan,graph matchings
2966,prob_2370,E,2500,brute force
2967,prob_2831,B,nan,implementation
2968,prob_2831,B,nan,math
2969,prob_3713,E,nan,nan
2970,prob_4934,B,1000,brute force
2971,prob_4934,B,1000,sortings
2972,prob_3039,A,nan,nan
2973,prob_1384,A,nan,brute force
2974,prob_1384,A,nan,math
2975,prob_1384,A,nan,number theory
2976,prob_1703,D,2000,data structures
2977,prob_1703,D,2000,divide and conquer
2978,prob_1703,D,2000,sortings
2979,prob_3973,D,nan,nan
2980,prob_4277,C,nan,implementation
2981,prob_4277,C,nan,math
2982,prob_6438,A,nan,nan
2983,prob_3267,C,1500,brute force
2984,prob_3267,C,1500,greedy
2985,prob_5847,D,2250,constructive algorithms
2986,prob_1050,F,nan,nan
2987,prob_3352,D,2000,data structures
2988,prob_3352,D,2000,probabilities
2989,prob_1770,C,nan,nan
2990,prob_97,D,2000,combinatorics
2991,prob_97,D,2000,dp
2992,prob_97,D,2000,math
2993,prob_485,G,nan,nan
2994,prob_346,A,500,implementation
2995,prob_1248,A,nan,nan
2996,prob_5911,G,nan,nan
2997,prob_3762,A,nan,nan
2998,prob_2862,B,1000,dp
2999,prob_4386,E,2250,nan
3000,prob_3634,J,nan,nan
3001,prob_3137,D,nan,nan
3002,prob_5587,F,nan,nan
3003,prob_4982,B,1000,implementation
3004,prob_4982,B,1000,sortings
3005,prob_3856,K,nan,nan
3006,prob_96,D,1500,combinatorics
3007,prob_96,D,1500,dp
3008,prob_4108,C,1500,constructive algorithms
3009,prob_2471,A,nan,brute force
3010,prob_6531,F,nan,nan
3011,prob_3357,C,1500,probabilities
3012,prob_3498,F,nan,nan
3013,prob_6524,K,nan,nan
3014,prob_6372,J,nan,nan
3015,prob_5453,D,nan,dsu
3016,prob_5453,D,nan,graphs
3017,prob_5453,D,nan,trees
3018,prob_367,D,nan,nan
3019,prob_2046,J,nan,nan
3020,prob_4175,B,nan,implementation
3021,prob_5423,I,nan,nan
3022,prob_3581,D,nan,nan
3023,prob_4840,A,500,math
3024,prob_2448,C,1500,constructive algorithms
3025,prob_2448,C,1500,implementation
3026,prob_2448,C,1500,math
3027,prob_3329,nan,nan,nan
3028,prob_4134,K,nan,nan
3029,prob_2972,A,nan,nan
3030,prob_2683,F,nan,nan
3031,prob_4643,F,2750,bitmasks
3032,prob_4643,F,2750,constructive algorithms
3033,prob_4643,F,2750,implementation
3034,prob_4643,F,2750,math
3035,prob_819,J,nan,nan
3036,prob_5122,H,nan,nan
3037,prob_2350,E,2500,geometry
3038,prob_1988,C,nan,nan
3039,prob_5996,C,1500,binary search
3040,prob_5996,C,1500,data structures
3041,prob_5996,C,1500,dp
3042,prob_5447,C,nan,nan
3043,prob_2461,E,nan,nan
3044,prob_3945,C,1500,brute force
3045,prob_3945,C,1500,data structures
3046,prob_3026,A,500,implementation
3047,prob_3026,A,500,sortings
3048,prob_3026,A,500,strings
3049,prob_6052,nan,40,dp
3050,prob_2773,C,1250,brute force
3051,prob_2773,C,1250,constructive algorithms
3052,prob_2773,C,1250,dfs and similar
3053,prob_2773,C,1250,graphs
3054,prob_2773,C,1250,trees
3055,prob_582,D,nan,nan
3056,prob_1699,A,500,greedy
3057,prob_2592,A,nan,nan
3058,prob_249,B,nan,brute force
3059,prob_249,B,nan,implementation
3060,prob_4619,A,500,bitmasks
3061,prob_4619,A,500,math
3062,prob_4619,A,500,matrices
3063,prob_4619,A,500,probabilities
3064,prob_6097,C,nan,nan
3065,prob_2936,B,1000,constructive algorithms
3066,prob_2936,B,1000,math
3067,prob_3502,A,750,dfs and similar
3068,prob_3502,A,750,dp
3069,prob_3502,A,750,games
3070,prob_3749,C,1500,dfs and similar
3071,prob_3749,C,1500,dsu
3072,prob_3749,C,1500,implementation
3073,prob_4541,M,nan,nan
3074,prob_3386,C,nan,nan
3075,prob_4958,I,nan,nan
3076,prob_270,I,nan,nan
3077,prob_1582,G,nan,nan
3078,prob_237,I,nan,nan
3079,prob_5152,B,1000,greedy
3080,prob_5152,B,1000,math
3081,prob_4308,F,2500,data structures
3082,prob_4308,F,2500,dfs and similar
3083,prob_4308,F,2500,dp
3084,prob_4308,F,2500,trees
3085,prob_1597,D,nan,implementation
3086,prob_1597,D,nan,math
3087,prob_6263,B,nan,nan
3088,prob_3144,E,2500,binary search
3089,prob_3144,E,2500,data structures
3090,prob_3144,E,2500,trees
3091,prob_4850,H,nan,nan
3092,prob_4606,C,nan,nan
3093,prob_3425,H,nan,nan
3094,prob_2928,D,2000,constructive algorithms
3095,prob_2928,D,2000,data structures
3096,prob_2928,D,2000,greedy
3097,prob_6001,I,nan,nan
3098,prob_4820,J,nan,nan
3099,prob_626,B,1500,binary search
3100,prob_626,B,1500,data structures
3101,prob_626,B,1500,dp
3102,prob_626,B,1500,two pointers
3103,prob_1395,D,2000,data structures
3104,prob_1395,D,2000,dfs and similar
3105,prob_1395,D,2000,dsu
3106,prob_1395,D,2000,hashing
3107,prob_1395,D,2000,trees
3108,prob_21,E,2250,data structures
3109,prob_2857,F,3000,data structures
3110,prob_2857,F,3000,graphs
3111,prob_2857,F,3000,implementation
3112,prob_2857,F,3000,shortest paths
3113,prob_1692,E,nan,dp
3114,prob_1692,E,nan,graphs
3115,prob_1799,F,nan,nan
3116,prob_4133,A,nan,dsu
3117,prob_4133,A,nan,graphs
3118,prob_4133,A,nan,sortings
3119,prob_4133,A,nan,trees
3120,prob_3804,E,2500,bitmasks
3121,prob_3804,E,2500,brute force
3122,prob_3804,E,2500,dfs and similar
3123,prob_3804,E,2500,dp
3124,prob_5048,B,1000,binary search
3125,prob_5048,B,1000,math
3126,prob_5048,B,1000,sortings
3127,prob_653,D,nan,nan
3128,prob_2872,A,500,implementation
3129,prob_4302,A,500,math
3130,prob_982,D,2000,2-sat
3131,prob_982,D,2000,dfs and similar
3132,prob_982,D,2000,dsu
3133,prob_982,D,2000,graphs
3134,prob_4777,C,nan,nan
3135,prob_1543,A,500,binary search
3136,prob_1543,A,500,greedy
3137,prob_1543,A,500,sortings
3138,prob_1543,A,500,two pointers
3139,prob_3993,C,nan,nan
3140,prob_6113,F,nan,nan
3141,prob_1822,C,nan,*special
3142,prob_5740,D,nan,nan
3143,prob_1140,A,500,brute force
3144,prob_1140,A,500,math
3145,prob_4867,D,2000,data structures
3146,prob_4867,D,2000,dp
3147,prob_4867,D,2000,number theory
3148,prob_5058,B,1000,brute force
3149,prob_5058,B,1000,combinatorics
3150,prob_5058,B,1000,dp
3151,prob_3866,C,nan,implementation
3152,prob_4736,B,1000,implementation
3153,prob_234,A,500,implementation
3154,prob_177,J,nan,nan
3155,prob_6104,F,nan,nan
3156,prob_4832,L,nan,nan
3157,prob_4537,nan,nan,nan
3158,prob_3342,B,1000,binary search
3159,prob_3342,B,1000,implementation
3160,prob_6147,D,2000,brute force
3161,prob_6147,D,2000,data structures
3162,prob_6147,D,2000,dsu
3163,prob_6147,D,2000,sortings
3164,prob_4576,J,nan,nan
3165,prob_2566,I,nan,nan
3166,prob_1716,A,500,implementation
3167,prob_4331,D,2250,data structures
3168,prob_4331,D,2250,divide and conquer
3169,prob_4331,D,2250,dp
3170,prob_169,C,1750,dp
3171,prob_169,C,1750,greedy
3172,prob_169,C,1750,strings
3173,prob_169,C,1750,trees
3174,prob_6208,B,nan,nan
3175,prob_6074,C,1500,constructive algorithms
3176,prob_6074,C,1500,dfs and similar
3177,prob_6074,C,1500,graphs
3178,prob_6074,C,1500,greedy
3179,prob_245,D,2000,binary search
3180,prob_245,D,2000,greedy
3181,prob_245,D,2000,sortings
3182,prob_245,D,2000,two pointers
3183,prob_4410,B,nan,nan
3184,prob_1571,B,3000,brute force
3185,prob_1571,B,3000,geometry
3186,prob_4597,A,nan,nan
3187,prob_2412,B,1000,dp
3188,prob_2412,B,1000,implementation
3189,prob_2962,I,nan,nan
3190,prob_1507,E,2250,binary search
3191,prob_1507,E,2250,trees
3192,prob_515,M,nan,nan
3193,prob_672,B,1000,implementation
3194,prob_3047,J,nan,nan
3195,prob_6121,A,500,implementation
3196,prob_6121,A,500,math
3197,prob_4028,A,500,brute force
3198,prob_4028,A,500,math
3199,prob_2325,D,nan,nan
3200,prob_810,D,2000,constructive algorithms
3201,prob_810,D,2000,dfs and similar
3202,prob_810,D,2000,trees
3203,prob_5918,F,nan,nan
3204,prob_3084,J,nan,nan
3205,prob_3112,E,nan,data structures
3206,prob_3112,E,nan,graphs
3207,prob_268,E,nan,nan
3208,prob_5365,A,nan,nan
3209,prob_6323,K,nan,nan
3210,prob_2005,D,2000,flows
3211,prob_4326,F,3000,dfs and similar
3212,prob_4326,F,3000,dp
3213,prob_4326,F,3000,graphs
3214,prob_4326,F,3000,trees
3215,prob_3717,E,nan,nan
3216,prob_2556,A,500,implementation
3217,prob_1573,I,nan,nan
3218,prob_4322,B,nan,implementation
3219,prob_2920,A,500,brute force
3220,prob_2920,A,500,implementation
3221,prob_2562,B,1000,implementation
3222,prob_6209,B,1000,implementation
3223,prob_6209,B,1000,math
3224,prob_4723,F,nan,nan
3225,prob_5920,C,1500,constructive algorithms
3226,prob_5920,C,1500,math
3227,prob_5920,C,1500,number theory
3228,prob_1474,C,1500,brute force
3229,prob_1474,C,1500,math
3230,prob_1474,C,1500,number theory
3231,prob_3184,D,2000,sortings
3232,prob_2139,E,nan,bitmasks
3233,prob_2139,E,nan,data structures
3234,prob_2139,E,nan,trees
3235,prob_2459,F,nan,nan
3236,prob_5797,A,nan,nan
3237,prob_323,L,nan,nan
3238,prob_1400,C,1500,math
3239,prob_691,F,nan,nan
3240,prob_1205,C,1500,dp
3241,prob_2128,D,nan,nan
3242,prob_4181,F,3000,dsu
3243,prob_4181,F,3000,graphs
3244,prob_4181,F,3000,greedy
3245,prob_4181,F,3000,implementation
3246,prob_2042,J,nan,nan
3247,prob_5886,A,nan,*special
3248,prob_5886,A,nan,implementation
3249,prob_4470,B,1000,implementation
3250,prob_4470,B,1000,math
3251,prob_5311,J,nan,nan
3252,prob_5817,A,nan,nan
3253,prob_5100,A,500,implementation
3254,prob_6153,A,500,implementation
3255,prob_6153,A,500,math
3256,prob_1659,E,2500,bitmasks
3257,prob_1659,E,2500,constructive algorithms
3258,prob_1659,E,2500,data structures
3259,prob_1659,E,2500,dfs and similar
3260,prob_1659,E,2500,dp
3261,prob_1659,E,2500,trees
3262,prob_4380,C,1500,binary search
3263,prob_4380,C,1500,math
3264,prob_4049,D,nan,nan
3265,prob_442,B,nan,nan
3266,prob_2314,E,nan,nan
3267,prob_654,E,nan,nan
3268,prob_4822,B,nan,nan
3269,prob_904,A,500,implementation
3270,prob_3929,C,1500,constructive algorithms
3271,prob_3929,C,1500,dfs and similar
3272,prob_3929,C,1500,divide and conquer
3273,prob_3929,C,1500,greedy
3274,prob_3929,C,1500,trees
3275,prob_4240,H,nan,nan
3276,prob_4236,E,nan,nan
3277,prob_816,G,nan,nan
3278,prob_1096,B,1000,implementation
3279,prob_1096,B,1000,strings
3280,prob_1299,A,500,combinatorics
3281,prob_1299,A,500,number theory
3282,prob_1542,J,nan,nan
3283,prob_4350,D,1750,dp
3284,prob_4350,D,1750,graphs
3285,prob_4350,D,1750,greedy
3286,prob_4350,D,1750,math
3287,prob_93,B,nan,nan
3288,prob_4685,K,nan,nan
3289,prob_6186,F,2500,combinatorics
3290,prob_6186,F,2500,dp
3291,prob_1059,F,nan,nan
3292,prob_2260,K,nan,nan
3293,prob_5258,B,1000,greedy
3294,prob_5258,B,1000,sortings
3295,prob_6523,J,nan,nan
3296,prob_5938,E,2250,math
3297,prob_5938,E,2250,number theory
3298,prob_4665,A,nan,nan
3299,prob_4601,G,nan,dp
3300,prob_4601,G,nan,strings
3301,prob_5898,E,nan,nan
3302,prob_5004,E,2500,data structures
3303,prob_5004,E,2500,hashing
3304,prob_5004,E,2500,strings
3305,prob_664,D,nan,nan
3306,prob_3622,G,nan,nan
3307,prob_4120,B,250,brute force
3308,prob_4120,B,250,implementation
3309,prob_3175,D,2000,dp
3310,prob_131,A,500,implementation
3311,prob_4804,D,nan,data structures
3312,prob_4804,D,nan,dfs and similar
3313,prob_1460,B,1000,greedy
3314,prob_1460,B,1000,sortings
3315,prob_2742,K,nan,nan
3316,prob_5700,J,nan,dfs and similar
3317,prob_5700,J,nan,trees
3318,prob_2192,H,nan,nan
3319,prob_2331,E,2500,constructive algorithms
3320,prob_2331,E,2500,dfs and similar
3321,prob_2331,E,2500,dp
3322,prob_5975,C,1500,combinatorics
3323,prob_5975,C,1500,math
3324,prob_6394,H,nan,nan
3325,prob_1077,A,nan,nan
3326,prob_3659,D,nan,nan
3327,prob_4914,A,nan,nan
3328,prob_374,C,1500,greedy
3329,prob_374,C,1500,implementation
3330,prob_374,C,1500,sortings
3331,prob_1569,E,nan,nan
3332,prob_1449,C,nan,nan
3333,prob_1706,D,nan,nan
3334,prob_3899,E,2500,math
3335,prob_1179,D,nan,*special
3336,prob_1179,D,nan,brute force
3337,prob_151,F,3000,brute force
3338,prob_151,F,3000,data structures
3339,prob_151,F,3000,implementation
3340,prob_151,F,3000,number theory
3341,prob_4521,C,nan,nan
3342,prob_4318,A,500,nan
3343,prob_2552,E,2500,brute force
3344,prob_2552,E,2500,dp
3345,prob_2552,E,2500,flows
3346,prob_2552,E,2500,sortings
3347,prob_3520,J,nan,nan
3348,prob_4351,E,2500,binary search
3349,prob_4351,E,2500,data structures
3350,prob_4351,E,2500,implementation
3351,prob_4351,E,2500,sortings
3352,prob_5663,A,500,math
3353,prob_256,K,nan,nan
3354,prob_2988,E,3000,nan
3355,prob_1801,J,nan,nan
3356,prob_5216,I,nan,*special
3357,prob_1812,B,1000,math
3358,prob_6417,C,1500,dfs and similar
3359,prob_6417,C,1500,dp
3360,prob_6417,C,1500,greedy
3361,prob_6417,C,1500,trees
3362,prob_5035,F,nan,nan
3363,prob_4657,A,nan,nan
3364,prob_6436,F,3000,data structures
3365,prob_6436,F,3000,number theory
3366,prob_2114,E,nan,dp
3367,prob_2114,E,nan,sortings
3368,prob_1180,C,nan,implementation
3369,prob_1180,C,nan,sortings
3370,prob_4796,B,500,implementation
3371,prob_2525,G,nan,nan
3372,prob_2578,F,2500,dp
3373,prob_2578,F,2500,shortest paths
3374,prob_1182,F,nan,*special
3375,prob_1182,F,nan,expression parsing
3376,prob_5439,B,1000,brute force
3377,prob_5439,B,1000,implementation
3378,prob_3332,A,nan,nan
3379,prob_2037,C,nan,nan
3380,prob_5751,F,3000,combinatorics
3381,prob_5751,F,3000,math
3382,prob_5751,F,3000,number theory
3383,prob_1588,C,nan,nan
3384,prob_2798,J,nan,nan
3385,prob_5901,A,500,brute force
3386,prob_5901,A,500,implementation
3387,prob_3266,C,nan,nan
